restaurant_id,restaurant_name,address,lat,long,rating,price,category,review_count
FvCslLyo0SlDKI52bEDekQ,Nish Nush,41 John St,40.709472,-74.007949,4.5,$$,Vegetarian,294
hAmf5Tfs0OhllZHAmO-12g,Tartinery Hudson Eats,225 Liberty St,40.712338,-74.01588,4.0,$$,French,368
7NqFIuXuRwm6WuuseLxAVw,Delmonico's,56 Beaver St,40.70507,-74.01019,4.0,$$$$,Steakhouses,1060
LpVbI-E9C-CSp7WhU5h2Iw,Fishmarket Restaurant,111 South St,40.70717,-74.00192,4.5,$$,Seafood,547
Vs-3byrsBYwd_Cnfl0CyFw,Bubby's Tribeca,120 Hudson St,40.7198118,-74.0083092,3.5,$$,American (Traditional),1377
iXSuNKKUBIrBX7zUerlQDQ,Benares,45 Murray St,40.71415,-74.009209,4.0,$$,Indian,507
hvrQQ0YWqgw0__OnofqXag,Kuu Ramen,20 John St,40.7096786,-74.0089569,4.0,$$,Ramen,652
WYhRkUATHRyXZrE55MArbA,Scalini Fedeli,165 Duane St,40.7173964385114,-74.0093277537459,4.5,$$$$,Italian,311
_z2_1TE_1brlvljiGtJ4mA,Aahar Indian Cuisine,10 Murray St,40.71334,-74.0081,4.5,$$,Indian,315
MHtbBc2np3sR7jiV9GphNg,Tribeca's Kitchen,200 Church St,40.7162705535921,-74.0072225927912,4.0,$$,American (New),504
pNYcGGAj4AYaExlmrEmfUw,Harry's,1 Hanover Sq,40.704512,-74.009834,4.0,$$$,Steakhouses,688
ooYUO3Pq_qypc1NXFzeLYQ,City Vineyard,233 West St,40.7205582,-74.0118093,4.0,$$,Wine Bars,833
ohLIPmzTysowInbte9XhMw,The Malt House,9 Maiden Ln,40.709659,-74.009262,4.0,$$,Gastropubs,518
wP0s8Jv2eFRMfjFj7isYUw,Mulberry & Vine,73 Warren St,40.7150751,-74.0101342,4.0,$$,American (New),316
rZIMlQ76I0mXL8uNii_wVg,Atera,77 Worth St,40.71694,-74.0057,4.5,$$$$,American (New),259
ZnhRUBos9FGQZrzbcPn6Vg,O'Hara's Restaurant and Pub,120 Cedar St,40.7093473589949,-74.0122557367896,4.0,$$,Irish Pub,463
0laCKZiHrdM_ZKdhTFbGgg,Sauce & Barrel,97 Washington St,40.707999,-74.0142651,4.0,$$,Bars,410
bJdS98j_HTfyg-xUlu6V5A,Dark Horse,17 Murray St,40.713718,-74.008036,4.0,$$,American (Traditional),395
Uv13OfDr0fm5Jk2Dk4uFvQ,Hank's Juicy Beef,84 Chambers St,40.7143487,-74.0072147,4.5,$$,American (New),249
N-M-c8yQFqGW1jn_tdCzPg,Sam's Falafel Stand,Cedar St And Broadway,40.7090396819627,-74.0113380915443,4.5,$,Falafel,194
P2CTp4xyaNCe2AXSiLeOSQ,The Odeon,145 W Broadway,40.71692,-74.00792,4.0,$$$,American (New),640
nm5rcWNmfevNXLNQAITi5w,Clinton Hall,90 Washington St,40.70803,-74.014869,3.5,$$,Bars,646
V75gQDPzAwaqLmjSn-t9DQ,Eggloo,60 Mulberry St,40.7155497342652,-73.9993924610537,4.0,$,Desserts,896
IUvJ8jmojYu1FsOQ0PfFcg,Aquagrill,210 Spring St,40.7253545576709,-74.0037010931698,4.0,$$$,Seafood,1361
6gDUVNZo0E9lxO2DkAhHOQ,The Greek,458 Greenwich St,40.7237145,-74.0096166,4.5,$$$,Greek,481
d-DQwNxs77Pah2ys0q7w1Q,American Cut Steakhouse Tribeca,363 Greenwich St,40.71915,-74.00994,4.0,$$$$,Steakhouses,583
RW-v9cm9rQZS9cSihuXfvw,Brandy Library,25 N Moore St,40.720073,-74.007227,4.0,$$$,American (New),602
uoT2_Wrt1noD6kZOID7tUg,Jane,100 W Houston St,40.72732,-74.00026,4.0,$$,Breakfast & Brunch,3149
